,Id,path,speakerId,Self-reported fluency level ,First Language spoken,Current language used for work/school,gender,ageRange,rolloff_mean,rolloff_std,flux_mean,flux_std,centroid_mean,centroid_std,zcr_mean,zcr_std,duration,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,chroma_cens_0,chroma_cens_1,chroma_cens_2,chroma_cens_3,chroma_cens_4,chroma_cens_5,chroma_cens_6,chroma_cens_7,chroma_cens_8,chroma_cens_9,chroma_cens_10,chroma_cens_11
862,862,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/1fc84350-4527-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,3,0,0,0,0,3923.529052734375,1656.8186212786204,1.5829462,1.6955204,2165.6508033057844,1228.9548866903463,0.15418106003311327,0.3611222241294197,2.2187301587301587,-361.42178,69.06779,1.7807652,51.511093,-26.863464,2.201938,-38.869812,-19.91001,2.5906923,-23.930605,-12.147235,-19.317995,-6.9130673,-10.135406,-10.961662,-3.346463,-6.7154565,-2.9907248,1.3555298,-6.9477057,-7.426769,1.4426775,-3.7913225,-4.510355,-2.6133068,-0.799138,-4.0783715,1.4125881,1.7745682,-4.730705,0.9330931,-3.954485,-3.034209,-4.2780075,-5.047007,-0.49747872,-4.894655,-3.743397,-4.847862,-5.7817063,-2.2161634,-1.2805064,-0.14023407,0.41669938,2.383152,6.3875585,7.8229256,7.2758484,4.895501,4.549557,0.28948975,0.3788251,0.48337254,0.36040822,0.21915434,0.127154,0.1452827,0.15348534,0.15265189,0.20359606,0.20317839,0.21149886
863,863,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/1cc6d2e0-4516-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,3,0,0,1,1,3453.3147038640204,2511.8769132674515,1.1116397,1.9814993,2047.6798816220862,1435.186429145779,0.16955863205165678,0.3752445900321918,1.7067120181405895,-386.59665,79.73163,-13.481448,-18.749268,-18.490467,4.289892,-15.068656,-2.33593,-7.6960764,-8.940154,-2.2963736,-9.308155,-10.005583,-13.486633,-8.4302845,-10.386165,-0.15024422,-6.0296154,-5.616295,-2.9056437,-8.911885,-1.9882225,-7.243644,-2.748001,-4.4025216,-6.7347217,-6.261343,-8.153881,-2.0217094,1.2478477,3.799378,4.069288,6.5347514,0.88340366,0.28708315,5.230296,3.2144034,3.5324988,1.4853489,-2.0096078,-2.8126054,0.8956208,1.2611134,-0.08420264,-1.8838781,-2.6252837,0.54744804,0.38445947,-0.95369166,-2.4978158,0.14667088,0.12977283,0.16605428,0.17270145,0.25605556,0.26667735,0.3226369,0.37104893,0.3391815,0.36632007,0.32928446,0.18967368
864,864,dsl_data/audio/speakers/aokxBz9LxXHzZzay/14f33730-44d4-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,3,0,0,1,0,2737.109375,1529.209989115817,1.3374984,2.3720646,1557.1530054721695,1172.7280015859412,0.09002896012931035,0.2862232458542551,2.693514739229025,-419.09503,73.17098,2.9866953,14.721546,-15.184163,-4.1381326,-16.094297,-8.597826,2.5425425,-6.9360013,-5.816005,-6.9724274,-12.764347,-14.999137,-11.028366,-16.069632,-11.802368,-7.5603294,-6.9315844,-7.782794,-8.984708,-6.0055985,-4.538891,-2.2703102,-3.3445358,2.2505558,3.1004956,5.0749197,7.4090753,2.2522962,1.3715264,-1.0281225,0.21955422,0.5488538,0.9438372,-0.10994875,-2.121131,-0.8416418,-2.9701383,-1.2201214,-0.30117843,-4.4523325,-3.4631407,-1.2441113,-3.7940269,-2.0153735,-2.2455416,-4.2365427,-0.4617641,0.9486085,0.26893538,0.14712569,0.16967556,0.10642774,0.07055754,0.10561478,0.16354981,0.14581802,0.19668904,0.42727172,0.4769855,0.49448207
865,865,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/a7fcd6f0-4531-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,3,0,0,1,0,4970.073932150136,1264.3377842682842,1.3648039,2.4746401,2716.3089629391407,1175.7078516822492,0.18990221088435374,0.39222361120359417,2.1333333333333333,-384.59122,52.871445,-14.063023,32.292213,-19.205885,23.475525,-18.797338,0.5132101,3.219891,2.4051838,-4.8652987,-13.624121,-5.756737,-15.341807,-1.2802317,-7.857222,2.5884578,-8.68479,-7.4603157,-4.3718934,-3.322787,0.7453889,-8.101808,-0.5067329,-7.439585,0.9385399,-2.208512,-2.346711,-2.4740195,-3.8836467,8.443047,2.0425816,0.92314404,6.6444497,6.673046,-2.7586038,-0.54669964,-1.6413554,-3.6405032,2.5099883,0.84671766,-0.7870286,-1.9186232,-0.6564428,-2.0198684,-0.060408343,-0.23484819,-0.83693075,-2.4891894,-2.3602688,0.15031035,0.17204027,0.1609081,0.21720779,0.21690421,0.22848833,0.16196166,0.27752057,0.46242398,0.39795122,0.32163396,0.28199416
866,866,dsl_data/audio/speakers/7B4XmNppyrCK977p/b448ac50-45cb-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,3,0,0,0,1,4180.348388671875,2016.5421387163217,0.89650476,1.9533565,2352.1074475066953,1120.2455738118065,0.3465671994331155,0.4758764290340536,2.304036281179138,-617.02606,73.493614,-4.2491746,4.4787645,0.92899454,-8.719486,1.0702456,-5.868986,-11.710018,-4.908052,-3.2044427,-2.6915307,-4.7808423,-7.721642,-4.9130273,-1.6914515,-0.3950359,-3.1276395,-5.2385893,-3.59651,-4.2513213,-4.235473,-3.6694694,-3.889029,-2.2934535,-2.3913608,-2.766449,-1.6025945,-1.9619646,-2.0623329,-2.5884643,-3.4551306,-0.6807487,-0.367074,-2.746485,-1.8290447,-2.0041108,-1.5615659,-0.044337686,-1.6989408,-1.873838,-0.7120339,-1.3260789,-1.0648589,-0.32336137,-1.3986299,-1.105731,0.6690222,0.029581476,-0.04629525,0.38787776,0.3168727,0.26691383,0.20351228,0.15663645,0.15865976,0.1766382,0.24475059,0.23027468,0.2706479,0.33995926,0.4199707
867,867,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/071c8790-44f4-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,3,0,0,1,1,5303.938718186211,1419.02307832723,1.6987274,2.6576593,3119.9711286365987,992.0328783661338,0.2663723475677985,0.44206121750162436,2.2291609977324263,-390.33844,45.808105,-36.641693,10.495213,-28.201918,14.974007,-8.352199,3.3629305,-3.9466836,5.470834,4.701024,-5.4405847,4.330478,-5.430394,4.6001105,-9.142035,0.5530906,-1.7632471,-0.9048056,2.1042292,-0.22207773,2.7252612,-4.751485,2.9841366,-7.080635,0.9268282,2.5546975,-1.9488952,4.3378634,-0.045604657,0.595711,0.14649968,-1.711627,-3.4040577,1.1385095,-2.0344934,-0.4042305,0.20171711,-0.3818998,2.118432,-1.3541002,0.5600214,-1.9108709,-2.1458137,-0.9885919,0.39697778,-0.2334414,0.8147994,1.4192178,-2.481741,0.21428294,0.22045614,0.20820168,0.22220938,0.19788651,0.2759316,0.31576613,0.207607,0.2211529,0.247633,0.35625136,0.5047342
868,868,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/10e12630-4528-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,3,0,0,0,0,4071.9652078919494,1454.1402787888221,1.4170556,1.8869388,2175.963156308036,1034.1287466443823,0.15169733607918687,0.35872727008922123,1.3653514739229025,-412.06378,58.755245,2.5375757,30.436874,-16.55724,-6.4997387,-35.520325,-13.963481,2.0500567,-16.82457,-0.6981826,-9.608137,-6.7651978,0.004637718,-6.37079,-6.45705,-4.0742702,-4.6918035,-3.2598133,-5.7484903,-7.9991336,-3.5713365,-4.736397,-5.9695764,-1.1545193,2.3295567,-0.55135745,6.258773,1.6365311,-3.692476,3.3677158,-3.5534,-1.807253,-0.22701257,-3.8538477,-1.3655442,-0.6844034,-2.6298573,-1.9784132,-0.77138895,-3.1813655,1.3035178,0.39367867,-2.4672506,-1.4501348,-2.0280216,-0.8618762,-1.2376751,-0.97940207,-0.9195232,0.4243037,0.2924047,0.25212756,0.24552538,0.26762134,0.13373113,0.1620483,0.19845688,0.2773957,0.34848866,0.30953395,0.29035416
869,869,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/50b61210-4515-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,3,0,0,1,1,3878.1032986111113,2057.1646481812268,1.2266974,1.8183672,1985.7801866040545,902.741290159035,0.10056770141321415,0.3007554469094064,1.8773242630385487,-374.33646,85.971634,-19.572025,-16.71597,-25.29371,5.177588,-26.529062,0.9663685,-12.267248,-14.0848875,-5.893278,-17.832506,-13.941473,-19.479006,-10.170528,-16.211985,3.187185,-2.2984166,-4.2885604,5.658601,-1.5465207,3.8538053,-1.8552048,1.7621902,-3.1020575,-2.1912541,-2.7089002,-8.541666,-5.758857,-5.019942,-4.1873274,-4.567037,1.9194722,0.2791135,3.2399728,5.377218,-0.4041486,-0.8701044,-0.62537974,-0.8943394,1.6182724,2.1919076,-1.1811033,-0.8860178,-3.2202206,0.024375647,1.855929,-2.0094595,-3.5846064,-1.890776,0.16363584,0.11284798,0.34884965,0.23268338,0.17712562,0.4856983,0.35797215,0.3042019,0.30891263,0.12931003,0.20111944,0.20870885
870,870,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/19290a50-4524-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,3,0,0,1,1,5179.4244140625,1088.5435605716937,1.5568068,1.9321035,2804.3000918607127,687.3949819626122,0.20722481007909463,0.40531800868796564,2.9013151927437644,-394.51938,63.426323,-27.190948,51.18348,-22.00578,7.3436284,-6.3232927,0.06593774,-1.4414628,-3.648513,1.452424,-5.232005,1.6198069,-5.9234047,6.0863338,-4.697749,0.2828393,-1.1026589,-5.2444954,0.7531841,-2.5024023,-1.0935211,-5.939136,0.8832802,-4.340359,-2.4458477,-2.1652856,-2.3916159,0.061165754,-2.7024715,0.7519286,-2.9688735,3.08713,0.46202147,0.5162948,2.2858448,-0.042342,2.4640691,-1.0621123,-0.6465087,-1.5561488,-1.1636257,-1.2626272,-0.050765097,-0.82183945,-0.79862684,-0.8330045,-1.7743148,-0.7602279,-4.6930037,0.18814929,0.17841017,0.22191224,0.24374454,0.21284238,0.22688451,0.2846386,0.2822107,0.29554108,0.283076,0.39171317,0.38204497
871,871,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/152f4d60-45a6-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,3,0,0,0,0,3787.6904296875,1492.6799887779482,1.990241,1.9744136,2266.1045921049854,1084.7531213406253,0.176001663662831,0.380821582963396,1.962721088435374,-461.90244,99.69962,-41.334167,81.32698,-14.381308,-16.029974,-12.171085,18.727291,-22.998844,-11.067852,5.143567,-8.125409,4.5589113,-8.149348,4.2096434,0.39554372,1.9975101,-10.903856,4.071417,-3.275573,-10.643245,1.1821234,-7.127493,0.056097884,-5.0077553,3.3892834,-6.5708346,-4.462766,-0.115743905,-4.033687,-1.1654004,-2.4839962,2.2023497,-4.5296783,1.8830822,-2.1890194,-1.9235538,-0.68940973,-3.2867274,0.7403674,-1.9412408,-2.1746454,-3.6065207,0.6391833,-1.1599656,-0.43537316,-0.7844583,-1.1575185,-1.2699518,-2.258338,0.15365534,0.27842996,0.35809475,0.4330305,0.2771118,0.29102397,0.35187548,0.22852586,0.18606798,0.23088671,0.22136444,0.1410138
872,872,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/3b718540-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,3,0,0,0,0,2950.81787109375,1706.0560914040932,2.140096,2.3310251,1732.4708076645688,1163.8440113025329,0.10831207482993198,0.3107741451214486,1.28,-301.7833,107.14335,-14.607759,42.87473,-19.967266,-7.896018,-52.87014,-24.805971,-1.7713836,-16.812,0.063107304,-23.488882,-11.460246,-4.258296,-11.355438,-10.719332,-9.748919,-8.520477,-9.02869,-6.7627854,-9.498267,-6.690373,0.9021443,-3.6013572,-4.299756,3.5452054,-6.903418,0.59447384,0.486397,-7.652942,1.7221025,-4.7232957,0.15800087,0.22679292,-6.030525,-5.638726,-5.368048,-4.9533114,-6.60392,-1.4530817,-4.014811,-1.5285828,2.8113103,3.5844426,7.752622,8.259577,6.5167756,3.8261333,4.2916794,1.4478735,0.17835775,0.2729248,0.4701663,0.44432482,0.23371533,0.12523569,0.054344185,0.09642626,0.1296891,0.24234904,0.3515343,0.21107666
873,873,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/930f2900-45cc-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,3,0,0,0,0,984.2710752744932,1775.9486469707429,0.5063454,1.5271883,483.6992083117413,1016.8860893559488,0.02787447187309011,0.16461313948432674,1.7067120181405895,-527.57983,40.66321,4.0110626,13.219961,8.2888975,-8.673856,-3.7445793,-0.45707548,-4.1603928,-0.11880648,0.25341147,-2.1030004,1.1893543,0.7592862,-1.9543047,-0.82094556,-1.3491663,-2.715418,-2.3525686,-2.7595012,-2.218849,-1.5469602,-3.3010683,-2.713786,0.018555552,-0.9551078,-1.7244395,0.4417036,0.0006047326,-1.9073303,-1.6569365,-1.4473339,-1.9704697,-1.5689722,-0.8892348,-1.2317617,-1.309449,-0.6217314,-0.82778364,-1.215971,-1.150995,-1.8866938,-2.4225695,-1.6851436,-1.2656193,-1.632823,-1.694864,-1.4968933,-1.1461437,-0.8837177,0.11582853,0.11475318,0.10269648,0.046671283,0.09655591,0.13306841,0.21130274,0.4157182,0.49227744,0.4651752,0.37212533,0.15697138
874,874,dsl_data/audio/speakers/7B4XmNppyrCK977p/32f32ac0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,3,0,0,0,1,3909.1231785463483,1934.996744853981,0.9376069,2.1278007,2100.9546016037107,1054.8540324186097,0.22146194557009677,0.4152307216890439,2.048027210884354,-557.23315,70.336395,-21.82504,15.224562,17.56049,-12.593906,-9.161954,-7.3542876,-4.114887,-1.2883928,-9.954428,-8.367354,-3.0397408,-4.151423,-2.9341705,-1.7264478,-4.178846,-5.94472,-3.7632124,-4.4502325,-7.233615,-3.9990714,-3.278594,-4.5736613,-1.7000859,-4.016142,-5.6428647,-1.4462382,-1.9986165,-3.1458328,-2.1410372,-2.7986648,-1.2537352,-1.0006639,-3.2321427,-2.6393962,-2.856307,-3.6681032,-1.2627234,-0.55974066,-2.5419443,-2.5983083,-1.7132967,-1.4947225,-1.2820894,-1.9820992,-2.345175,-1.1725173,-0.52074146,-0.082620084,0.2839871,0.21955788,0.21246119,0.19814864,0.1717616,0.16864513,0.1730358,0.2353,0.24171238,0.3190008,0.42711493,0.42171675
875,875,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/c404b7d0-4529-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,3,0,0,1,1,5137.7058699324325,1103.121997327985,1.5061144,1.8617623,2750.1003421100345,678.3163084043559,0.20386904761904762,0.40287275788014026,2.56,-391.6446,67.07871,-25.383877,61.07862,-19.220177,8.325266,-14.678,-1.1163192,-5.13168,-8.601976,-0.07380537,-7.882567,-3.3027077,-6.096092,6.4156766,-8.560918,1.6290281,-4.628442,-4.354992,-0.42985067,-8.031131,0.115759976,-6.412758,1.6605922,-2.3654606,0.62035954,0.5750153,-0.76468855,3.0005152,0.018171826,1.4438282,-1.23262,4.116297,0.026956728,-0.4605325,-1.8975997,-1.5227864,0.78288126,-1.4491818,-0.22651315,-2.4003353,1.8137344,-0.39531177,-0.81138784,-1.6284262,-2.253512,-0.38378695,-1.3302264,-0.97985023,-2.850724,0.2703851,0.22725016,0.20604964,0.19098513,0.26085433,0.195625,0.18880291,0.20674777,0.30062044,0.3205283,0.39431423,0.3836621
876,876,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/2518d4e0-452d-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,3,0,0,1,0,4065.852675327035,1171.173068547828,1.1563847,2.4817824,1923.2916579146831,1002.6446219697992,0.0715034089011039,0.2576638729364779,2.9867120181405897,-437.2408,55.918446,7.091995,42.768898,-0.9717412,12.527065,-3.4673688,3.6641479,1.3263973,0.01372948,-3.9638832,-8.384336,-3.0020204,-9.759734,-4.1925006,-6.592334,1.7976925,-5.716267,-4.9067507,-2.3181903,-4.890179,-0.23065971,-6.539286,-2.7175994,-4.960346,-2.2884724,-3.5139675,-5.3304067,-6.467809,-6.9037952,-0.5276093,-2.8526182,-0.8042624,2.1691155,3.4464889,-3.2678747,-3.9058402,-2.7802176,-4.5462995,0.8559365,-0.26704538,-0.7863428,-1.5220814,-1.9638592,-1.3182253,-0.9454492,-1.5407523,-1.4600636,-1.263159,-0.79058176,0.12517929,0.15018873,0.15100002,0.18849166,0.1779871,0.1577477,0.13237906,0.29530388,0.37391868,0.2545327,0.48860428,0.35490093
877,877,dsl_data/audio/speakers/aokxBz9LxXHzZzay/44a5c1a0-44d4-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,3,0,0,1,0,3149.049497454354,1380.4207368971538,1.4139869,2.122758,1626.117486585301,956.7138328626829,0.0765474842976674,0.26587208756348557,2.043401360544218,-431.5798,88.573296,-2.8201816,14.495925,-21.674822,-2.0985763,-9.024137,-9.008559,4.1777096,-8.143455,-6.3792253,-8.023273,-13.06126,-14.318294,-14.579634,-14.5966835,-9.017991,-5.0137525,-5.0380015,-9.137879,-9.21723,-5.905989,-5.593425,-2.8796127,-2.0895548,0.8204166,1.0065166,3.2627163,3.8935547,2.1511297,3.7486002,-0.56429935,-0.1936474,0.70781076,-1.2825954,-0.64662635,0.046797164,-0.9845455,-3.6243348,-2.601024,-1.5438613,-3.0013936,-1.8632268,-2.284624,-5.773982,-3.0190897,-1.149144,-3.0921354,-1.9698647,-0.8820719,0.23906584,0.19643751,0.22864777,0.11902158,0.114085056,0.1898728,0.18993916,0.19420975,0.20347317,0.4024048,0.48741198,0.46197438
878,878,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/bfb59d10-44e9-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,3,0,0,1,0,3453.948211669922,2129.839202221305,1.5033942,1.9552556,1837.3127929588018,1002.7939518006425,0.1309200171698383,0.3373128611157415,2.2187301587301587,-373.69052,116.31278,-7.936016,25.583155,-18.367262,6.634186,-17.983603,-3.0866787,-2.4095194,-7.8739038,6.8528676,-7.2895074,-9.652457,-7.704716,1.2076279,-5.961132,-5.5874176,-6.0111465,-2.0523846,-6.022062,-8.323704,-3.538502,-8.370187,1.1485466,-5.5216656,-2.7087727,-2.2767658,-5.350752,-1.6458703,-5.9583187,-4.4712257,-6.003933,-2.0135586,-2.4221203,2.9435406,6.5081344,6.761875,8.670004,3.1303642,1.2784389,-2.9888659,-0.08322805,1.5851237,1.3197671,0.84802943,-0.962218,-1.8060352,-1.8429943,1.8524712,-2.1001422,0.18282862,0.21619897,0.18106084,0.2340463,0.33820724,0.2307806,0.38353515,0.32446143,0.22280602,0.18807614,0.29260245,0.1640593
879,879,dsl_data/audio/speakers/7B4XmNppyrCK977p/b40baab0-45c8-11e9-8ec0-7bf21d1cfe30.wav,7B4XmNppyrCK977p,3,0,0,0,1,4267.23486328125,1822.2359244026993,1.1073438,2.4137318,2438.7502518235597,1039.986903134891,0.3126722305330289,0.4635820388955221,2.304036281179138,-573.0037,77.91724,-30.300186,2.9140491,-5.8431816,-16.103313,3.5445282,-0.114802934,-9.102866,-4.896582,-5.351062,-3.3210027,-2.9106452,-4.2646346,0.2221305,-5.1254015,-4.920542,-2.5568707,-5.877297,-4.99293,-4.0581627,-2.7940814,-3.9633842,-4.630275,-1.9889822,-2.3159127,-4.6256495,-2.454356,-2.2571502,-3.4603293,-1.9426459,-3.5644834,-1.7861056,-0.58482987,-3.579933,-2.3075895,-1.8615106,-3.668968,-1.0778868,-0.40694985,-3.4992504,-1.8528998,-0.8702584,-2.6158962,-1.0200052,0.5075247,-0.8500122,0.1281588,2.526239,1.2977686,0.3635848,0.29676902,0.24873547,0.22847836,0.19456618,0.1688579,0.16819505,0.19892956,0.26396182,0.32955238,0.36709625,0.3693541
880,880,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/65ed58a0-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,3,0,0,0,0,3643.41796875,1797.9021730674954,1.4738286,2.452839,1972.6011630037622,1168.108661477305,0.1266853146853147,0.3326201222541978,1.6213151927437641,-421.2078,78.759766,1.2874897,19.605892,-24.987364,-9.403455,-27.503527,-9.515475,-2.9431107,-16.117928,-2.1840367,-11.699928,-4.788276,-4.7940273,-7.533879,-9.575367,-11.53043,-3.0331802,-4.887162,-7.297198,-3.9430516,-3.5164614,-5.9913716,-2.7707279,1.5364915,0.53365535,0.8752548,5.9288626,1.7005817,-1.9910767,0.91225404,-1.0639411,-0.73383814,-0.98933935,-3.995163,-3.6994646,-0.78804564,-3.3097181,-1.6037589,-0.7469243,-3.1327198,0.76886094,-3.0107205,-3.9195457,-2.0914497,-1.3094709,-0.44574395,-0.5994319,1.572453,-0.9098018,0.38339666,0.28240559,0.3036123,0.19422962,0.2172606,0.21777755,0.13795741,0.16143957,0.16140996,0.23147912,0.40886858,0.34390387
881,881,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/0d65fea0-4527-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,3,0,0,0,0,3800.7558461782096,1712.8177195389467,1.5658405,2.1366253,2234.333874133202,1336.571173934232,0.15590040655807402,0.3627608989308264,1.7067120181405895,-409.83408,72.74211,0.85851026,32.460533,-38.975704,-3.5778701,-29.817347,-18.584774,-7.4435515,-16.333435,4.0601406,-13.506955,-5.120055,-9.542912,-11.140048,-4.7058663,-9.222492,-5.002346,-3.4399452,-6.3836403,-6.10005,3.3769507,-3.1442463,-7.818333,1.0640687,1.6668185,-0.18271533,4.5900187,-0.33920407,-4.273336,2.7922964,-2.5731468,-2.061907,0.8307761,-3.7289107,-0.5993912,-0.46200928,-3.5904706,-1.4411589,-1.0217425,-3.5409381,-3.0816965,-3.2913566,-5.3485823,-4.381575,-0.21911626,2.0259268,4.6968374,3.0433702,-0.8979406,0.3224271,0.29315504,0.36185426,0.20048489,0.15078568,0.25594246,0.25882193,0.17443125,0.19324216,0.22749248,0.33828697,0.3650527
882,882,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/7ae60600-4531-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,3,0,0,1,0,4350.498693129595,1473.0558682837473,1.701383,2.2038991,2388.3686705848027,1170.9917002041727,0.1551157011735302,0.3620149450271001,3.1573242630385487,-312.26187,72.78461,-21.659302,55.897995,-17.761715,15.470728,-22.248219,4.247801,4.564163,-5.507765,-7.2857533,-13.748911,-8.197955,-15.480056,-0.8953166,-8.590688,3.8387778,-8.743042,-6.859467,-5.1418123,-5.242924,-0.58934313,-11.25906,0.33134532,-7.7247376,-2.4090626,-2.1213927,-2.8620725,-5.2592673,-2.6873655,9.421763,3.2751064,4.2622643,8.070375,9.325468,-2.7874713,0.5314488,0.12634291,-5.8842883,0.3907211,0.084285624,-1.7660986,-3.153852,0.96507174,-3.7306967,-1.3447082,-0.20067249,-0.99172527,-0.529077,-4.6208334,0.18319094,0.14963436,0.17436075,0.16462421,0.13893886,0.11206611,0.14844988,0.2844082,0.47863916,0.48302045,0.29006413,0.22971421
883,883,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/f937ffd0-4514-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,3,0,0,1,1,4678.008031133396,2208.74862545794,1.6097459,1.7052032,2926.48692351263,1557.0231710956837,0.22654935191473027,0.4185985464161886,1.5360090702947846,-349.19394,62.407883,-34.54881,8.185896,-33.86129,2.250769,-33.262924,8.309598,-13.404189,-11.777914,-9.66277,-16.715929,-4.072077,-15.635184,-1.3164209,-20.815317,3.988633,-5.6573915,-10.80094,0.26754946,-5.252828,1.6192756,-6.1278024,6.346043,0.13866822,-0.21585293,-0.9623138,-3.0272312,1.1521938,3.6110446,0.77051276,-2.7928495,1.621974,-6.6364846,-1.6633698,-1.9030946,-4.66072,-2.537694,-0.5544149,-0.593733,-3.2611465,-3.9693522,-2.4976203,1.6034812,-4.9317675,-0.18523741,1.9903219,-2.056554,0.031680305,-0.11760544,0.33240768,0.3117962,0.3193187,0.24556,0.2939071,0.27656302,0.1703133,0.14192726,0.18317564,0.2621785,0.3263582,0.39536256
884,884,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/3c9b4680-459a-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,3,0,0,0,0,3847.0231339738175,2323.612790029661,1.0399752,1.8398925,2108.351951117829,1171.3200180244667,0.1783806765338931,0.3828328757737555,1.7067120181405895,-489.58804,92.06427,3.6291606,12.967372,-7.554266,-9.275157,-2.4695878,-6.7424564,-5.3597517,-3.9186578,-0.78748536,1.3523071,1.207172,-0.09098279,0.54115516,-1.7913767,-5.426881,-1.4751058,-1.4037039,-6.3701673,-0.3484198,0.30986622,-3.5155063,-1.3639854,-3.468294,-2.2802002,-1.3139057,-1.3909603,-2.2969618,-3.3815653,-1.4190655,-2.9319804,-1.2563926,-0.7161525,-2.803111,-1.822005,-0.805537,-0.4956366,-1.0515115,-1.0076524,-0.8140627,-0.5838987,-0.8391904,-1.1537962,-1.4124935,-0.11202991,0.33951902,-1.9562997,-0.67753935,-0.12340908,0.30351955,0.37900004,0.351087,0.33366093,0.24963097,0.22616456,0.19901213,0.19901812,0.17769238,0.20209926,0.32331938,0.27002728
885,885,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/46b778a0-459a-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,3,0,0,0,0,3977.791164232337,2028.6306310381606,1.5087061,1.8656107,2182.091019957139,1122.9616399084377,0.1883715986394558,0.39100861814731336,2.1333333333333333,-541.22455,109.56731,-15.545271,31.569853,-8.040476,-1.5548741,-12.077996,-5.6897197,-8.022475,-3.9669402,2.9362774,-0.13584757,3.5355964,-6.9330463,2.574019,0.03767628,-3.082068,-3.9990902,0.20732036,-4.516407,-7.6908617,4.186109,-3.982019,-2.9946587,-3.210085,-3.0473294,-1.2871224,-0.1569824,0.91943175,-3.4262636,-0.42166805,-2.4609537,-1.970103,-1.2310752,-2.2225144,-2.0772626,-0.28843218,-1.5715903,-3.6477282,-0.5574675,-2.3658586,-0.7595958,-0.7498563,-1.3327509,-0.5874587,-0.32294744,0.5669118,-1.3989028,-1.4330554,-0.96039796,0.31998497,0.27046794,0.31365365,0.30758452,0.36224627,0.3205487,0.22316128,0.18969795,0.1901261,0.21930838,0.21689075,0.31986997
